stream,next_stream,drainage_area_km2,length_km,area_sqkm,centroid_lon,centroid_lat,l1,vo
420555313,420553826,0.158,0.421,0.158,-74.74548611111113,40.32322916666666,0.4614305965512295,1.486024809749282
420554685,420554050,0.092,0.21,0.092,-74.71011904761905,40.32720238095238,0.4740052210093008,1.694850205972018
420553420,420554050,0.295,0.375,0.295,-74.71278703703703,40.33086111111112,0.4775614112953946,1.2409904658721085
420554050,420553226,0.5640000000000001,0.421,0.177,-74.70671296296294,40.32998456790124,0.4881034403514916,1.1771660914968414
420553421,420553226,0.053,0.188,0.053,-74.70802083333335,40.33322916666667,0.4812766184327839,1.7261994919446222
420555549,420556617,0.433,1.097,0.433,-74.69044191919191,40.32195707070706,0.4611977366703707,1.2363563154483344
420554902,420556004,0.171,0.421,0.171,-74.68836538461537,40.32506410256409,0.4695902582209755,1.4666117934135818
420554686,420554051,0.335,0.746,0.335,-74.69832516339868,40.32587418300654,0.4870925351650513,1.210073477370212
420553422,420554051,0.485,1.216,0.485,-74.70156531531529,40.32948198198199,0.4859271397910285,1.1794967849970184
420554265,420553017,0.145,0.326,0.145,-74.69208333333331,40.3280303030303,0.4833805111470619,1.5124903850436118
420554051,420553017,0.899,0.234,0.079,-74.69479166666666,40.329375,0.5000344478856643,1.1854275253890392
420553017,420553227,1.254,0.726,0.21,-74.69359374999999,40.3334114583333,0.5158933949310045,1.1905608040321602
420553423,420553227,0.125,0.443,0.125,-74.69024122807018,40.33089912280702,0.4707134577990705,1.576146352646956
420553226,420551956,0.7420000000000001,0.467,0.125,-74.70445175438596,40.3331798245614,0.493301628047488,1.182995493641352
420553227,420552580,1.458,0.117,0.079,-74.68881944444446,40.33305555555556,0.509973996833222,1.1917454884817975
420552580,420553018,116.49499999999996,0.284,0.105,-74.6873958333333,40.33546874999998,0.5012170261862219,0.3105183137416499
420552362,420552580,114.93199999999996,0.234,0.059,-74.69023148148148,40.33680555555555,0.4989050507269845,0.2892796589628832
420551956,420551731,2.297,0.937,0.42,-74.69859374999997,40.33619791666666,0.5042954757684515,1.1462415497469816
420551732,420552362,0.138,0.117,0.138,-74.68799603174602,40.338710317460325,0.4875288918502575,1.5172883992318646
420551731,420552362,114.73499999999994,0.421,0.125,-74.69269736842105,40.338311403508776,0.5021010829674144,0.2919231498313407
420551955,420551347,0.269,0.912,0.269,-74.70344512195122,40.34084349593496,0.4771479360746523,1.3925461031241846
420551347,420551731,0.545,0.4,0.112,-74.69693627450981,40.34051470588235,0.4893124160493812,1.170288405539099
420550923,420551731,111.76799999999994,0.513,0.295,-74.69341666666668,40.34275000000001,0.4996097945532378,0.2632062131416898
420550725,420551347,0.164,0.492,0.164,-74.70088333333334,40.34241666666666,0.4506975812360838,1.4116790033267284
420551148,420550923,0.282,0.658,0.282,-74.68549418604647,40.34154069767441,0.4903146537436577,1.2645165950600168
420553018,420552150,116.59999999999997,0.259,0.059,-74.68513888888891,40.33430555555556,0.4967723697058458,0.2928925419003521
420556421,420556226,0.059,0.071,0.059,-74.67912037037037,40.32124999999999,0.4701979546248173,1.7284590311247785
420555550,420556226,118.64699999999996,0.302,0.086,-74.67983974358977,40.32368589743591,0.4757499129799111,0.2840603129918553
420554903,420556004,0.125,0.278,0.125,-74.68595588235296,40.32605392156863,0.4697298081276262,1.5788673143929997
420555315,420555550,0.125,0.234,0.125,-74.6773903508772,40.32497807017545,0.4674539367205155,1.618736761332872
420555121,420555550,118.43599999999996,0.234,0.073,-74.6820075757576,40.32556818181819,0.4918754224458049,0.2751333214487983
420554904,420555121,118.22499999999997,0.234,0.04,-74.68083333333333,40.32749999999999,0.4934458128770033,0.2833563155258221
420554266,420555121,0.138,0.234,0.138,-74.68537698412699,40.32839285714287,0.4699527686036758,1.552658295502256
420554905,420554904,0.092,0.304,0.092,-74.67726190476192,40.32785714285716,0.4639190956727731,1.698000910602203
420554053,420554904,117.99399999999996,0.234,0.079,-74.67826388888889,40.32958333333333,0.49231633324777,0.2761477166843846
420554052,420554904,0.099,0.35,0.099,-74.68330555555558,40.33002777777779,0.4644480742077139,1.6970125986469806
420553624,420554053,0.073,0.188,0.073,-74.67814393939392,40.33170454545453,0.4617446879306395,1.7446572005832348
420553228,420554053,117.84199999999996,0.395,0.118,-74.68097222222225,40.33185185185185,0.4908708331843546,0.27591563349337
420552150,420553228,116.83699999999996,0.234,0.138,-74.68248015873016,40.33605158730158,0.4970962899903547,0.2890996120920126
420552581,420553228,0.887,0.608,0.21,-74.67747395833334,40.335286458333336,0.4992167870249022,1.1862344948763297
420553424,420552150,0.099,0.117,0.099,-74.68575,40.331916666666665,0.4690899783071853,1.682211304845
420552363,420553018,0.046,0.117,0.046,-74.68458333333331,40.33708333333333,0.4870328775631422,1.692347094507126
420550924,420552581,0.243,0.537,0.243,-74.67967342342344,40.33996621621623,0.4862047009236138,1.422678576556887
420554263,420553224,0.269,0.744,0.269,-74.74486788617885,40.32694105691056,0.4499367133304213,1.4387216655310056
420553826,420553224,0.5790000000000001,0.791,0.23,-74.74960714285713,40.3280119047619,0.4514316131716948,1.1527678730385342
420554264,420553013,0.118,0.21,0.118,-74.74203703703708,40.32828703703705,0.4478606092971694,1.5411299126970104
420553014,420552809,0.322,0.861,0.322,-74.73659013605442,40.33174319727891,0.4554166070788685,1.184004865483505
420553827,420553013,0.132,0.259,0.132,-74.74033333333333,40.32995833333334,0.4540244359774319,1.5213319650548751
420553013,420552579,0.323,0.559,0.073,-74.74382575757575,40.33299242424241,0.4482869767282409,1.18384801756943
420553224,420551950,1.025,0.535,0.177,-74.74677469135804,40.332669753086414,0.4715096661650264,1.1573851819787264
420553225,420552579,0.099,0.302,0.099,-74.7406388888889,40.33297222222221,0.4532458083115667,1.6836130622860206
420552147,420551529,0.341,0.909,0.341,-74.73115384615384,40.334487179487176,0.4432721002371318,1.172931257605335
420551729,420551950,75.23,0.425,0.243,-74.74899774774775,40.33710585585585,0.4890779455004566,0.2737945245641466
420553015,420551346,0.066,0.117,0.066,-74.73458333333333,40.3345,0.428425347054634,1.7371710874987372
420552579,420552146,0.475,0.326,0.053,-74.74197916666668,40.335625,0.4286467621668229,1.1498684706974007
420551950,420551951,76.459,0.608,0.204,-74.74485215053762,40.33748655913979,0.4838201520092665,0.2730193548510363
420551952,420551145,0.197,0.604,0.197,-74.7271111111111,40.335416666666674,0.4416829070884725,1.4460798453877688
420552809,420551346,88.6,0.071,0.014,-74.73750000000001,40.33624999999999,0.4901412935395933,0.271663441412846
420552146,420552809,88.264,0.375,0.125,-74.73914215686271,40.3376225490196,0.4901526544613239,0.2785677611631175
420551346,420551529,88.883,0.584,0.217,-74.73503787878786,40.33880050505051,0.4914112648535944,0.2755087759248995
420551951,420552146,87.565,0.117,0.014,-74.7425,40.33833333333335,0.4872994428140046,0.2602004204555357
420551345,420552146,0.099,0.234,0.099,-74.73797222222221,40.34052777777779,0.4286672314821552,1.6774427204896751
420551528,420551951,11.091999999999995,0.21,0.04,-74.74152777777778,40.34041666666668,0.453051094036929,0.5039787977550486
420551529,420551145,89.356,0.329,0.132,-74.730625,40.339375,0.4994672837410296,0.2669765428587431
420551145,420550922,89.84899999999999,0.304,0.073,-74.72814393939392,40.341174242424245,0.5066131995601015,0.2686106851467182
420550723,420551528,10.775999999999996,0.467,0.138,-74.74434523809522,40.34244047619047,0.4486448012676715,0.4936679415986843
420550317,420551145,0.223,0.443,0.223,-74.73225490196077,40.34375000000001,0.4285369427370282,1.405578167008231
420550518,420551528,0.276,0.772,0.276,-74.73902777777776,40.34361111111111,0.4295675362135154,1.395807144357458
420550921,420550723,0.164,0.375,0.164,-74.74838333333332,40.34198333333333,0.4328882514706187,1.470934604727907
420549717,420550922,0.236,0.63,0.236,-74.72974537037034,40.34604166666665,0.4344549540069399,1.3929344416694136
420550316,420550723,10.473999999999997,0.186,0.046,-74.74608333333333,40.34541666666664,0.4482134720502345,0.4892205766003876
420550315,420549910,0.78,0.588,0.19,-74.75078703703706,40.34483024691357,0.4467678727532501,1.1412817759636358
420549910,420550316,9.159999999999998,0.117,0.04,-74.74638888888889,40.34638888888889,0.4447952156734309,0.5275267816336989
420549138,420550316,1.2679999999999998,0.583,0.223,-74.7425980392157,40.34791666666666,0.4677886323713124,1.1560986666960358
420549137,420549910,8.339999999999998,0.395,0.158,-74.74680555555557,40.34868055555557,0.4508540214126427,0.6559910824218971
420549716,420549138,0.151,0.468,0.151,-74.73802536231882,40.34708333333332,0.4335138277388067,1.445322947880583
420551957,420552581,0.434,0.302,0.079,-74.67555555555555,40.33819444444445,0.4800612814169002,1.193319577227571
420551348,420551957,0.132,0.259,0.132,-74.67275000000001,40.340125,0.4664852121685436,1.5281359162725257
420550726,420551957,0.223,0.395,0.223,-74.67580882352938,40.34218137254901,0.4895024253323631,1.421336416413625
420552361,420551956,1.135,0.446,0.118,-74.70462962962964,40.33657407407407,0.5015081825211309,1.189216158138975
420552810,420552361,0.164,0.375,0.164,-74.70951666666667,40.33461666666667,0.4503825870380802,1.452425571523244
420551532,420552361,0.407,0.959,0.407,-74.71263440860214,40.3375940860215,0.4519209250407874,1.154764679431887
420552148,420551954,0.099,0.419,0.099,-74.72169444444442,40.336194444444445,0.4483980217833597,1.6760383678851087
420551953,420551954,0.145,0.35,0.145,-74.72443181818181,40.336666666666666,0.4488960166678402,1.473564779799308
420549912,420552361,0.446,1.329,0.446,-74.70787990196078,40.34316176470588,0.4537334192614655,1.1500819101977138
420552149,420551530,0.04,0.21,0.04,-74.72027777777777,40.33749999999999,0.4473334608315339,1.719769333844515
420551730,420551531,0.158,0.326,0.158,-74.71809027777775,40.33763888888889,0.4448657729351741,1.4565415649145033
420551530,420551146,0.331,0.188,0.04,-74.72124999999998,40.34,0.447185065011362,1.1752172666589944
420551531,420551530,0.251,0.117,0.02,-74.72013888888888,40.34097222222222,0.451281219823026,1.3968799860959351
420551954,420551146,0.258,0.093,0.014,-74.7225,40.33916666666668,0.4466686187035893,1.433530200272389
420551147,420551531,0.073,0.188,0.073,-74.7188425925926,40.342083333333335,0.434738293558327,1.6862499845495609
420551146,420550724,0.7070000000000001,0.419,0.118,-74.72286458333333,40.34177083333334,0.4430427396271554,1.15385431687056
420550922,420550724,90.177,0.234,0.092,-74.72589285714285,40.34130952380953,0.5071254336485957,0.273662002289488
420550519,420550101,0.177,0.535,0.177,-74.71621913580249,40.342669753086426,0.4401458158869787,1.399316675047593
420550724,420550099,90.911,0.117,0.027,-74.72499999999998,40.34374999999999,0.4945825157411028,0.2655072362255321
420549911,420550099,0.079,0.304,0.079,-74.72631944444443,40.34652777777777,0.4352567040447287,1.6334287656727775
420550099,420550100,91.10199999999998,0.35,0.112,-74.72272058823528,40.34492647058825,0.4987375902696933,0.2546280855447246
420549719,420550101,0.269,0.633,0.269,-74.71446138211381,40.345518292682925,0.4447469812373149,1.369171062564154
420550101,420549718,0.486,0.234,0.04,-74.7188888888889,40.34638888888888,0.4450818195273109,1.140812301653446
420549141,420548714,0.236,0.696,0.236,-74.71138888888886,40.34807870370369,0.4483956387022881,1.3839310311828898
420550100,420549718,91.45099999999996,0.117,0.073,-74.7204924242424,40.34518939393939,0.4972567636231322,0.2543522359212062
420548923,420550100,0.276,0.679,0.276,-74.72628968253969,40.34950396825398,0.4376421413732018,1.365801625745482
420549718,420549341,91.98999999999997,0.21,0.053,-74.72010416666667,40.3478125,0.4976429014959823,0.2530998231622598
420548924,420549341,0.112,0.142,0.112,-74.72316176470589,40.35075980392158,0.4418422522653669,1.608992833168545
420549341,420548487,92.17499999999995,0.21,0.073,-74.71844696969698,40.34935606060607,0.5027714621960073,0.2532503872444712
420548715,420548066,0.158,0.397,0.158,-74.70774305555555,40.35027777777777,0.4478202816641651,1.4236865262764735
420548486,420548487,0.099,0.188,0.099,-74.72163888888889,40.35258333333333,0.4463389870773697,1.6337966232226733
420548487,420548064,92.35999999999996,0.326,0.086,-74.71842948717953,40.35189102564104,0.5036613029032386,0.2544535740516155
420548714,420548066,95.40399999999995,0.117,0.033,-74.71541666666677,40.35458333333339,0.5022646465554268,0.2557972615876168
420548065,420548714,95.13499999999996,0.538,0.164,-74.71411666666667,40.353116666666665,0.5029382146799829,0.2548187670900245
420548488,420547873,0.223,0.35,0.223,-74.70416666666665,40.351323529411765,0.4524375568251128,1.4188443127025452
420548066,420547871,95.65399999999995,0.234,0.092,-74.71065476190476,40.3535119047619,0.5023101242685204,0.255406486689638
420550103,420550923,111.19099999999996,0.395,0.105,-74.68984374999998,40.34520833333333,0.5035821004965298,0.2939745728214279
420550318,420549914,0.099,0.188,0.099,-74.68252777777778,40.344472222222215,0.4869614226057577,1.6363990008709255
420550102,420549720,0.23,0.375,0.23,-74.6999880952381,40.345559523809534,0.4671732290040219,1.389310433831335
420549915,420549914,0.112,0.446,0.112,-74.68090686274509,40.34605392156862,0.487980934029747,1.6119759409734256
420549913,420550103,0.6709999999999999,0.188,0.04,-74.6911111111111,40.34708333333333,0.4771049613221552,1.1713116328119455
420549914,420549721,0.343,0.375,0.132,-74.6853333333333,40.34537499999998,0.4763066172035599,1.1923814366552352
420549721,420550103,110.41499999999996,0.234,0.079,-74.68805555555556,40.34715277777778,0.5082786949228646,0.2910312917702263
420549345,420549142,0.289,0.77,0.289,-74.67914772727273,40.347765151515134,0.4879154331074283,1.2295602269560195
420549720,420549913,0.5389999999999999,0.425,0.125,-74.69467105263158,40.34708333333333,0.4667574539024064,1.1474773299817582
420549342,420549720,0.184,0.446,0.184,-74.69985119047618,40.34857142857144,0.4656643487245194,1.3969150699332058
420549343,420549913,0.092,0.304,0.092,-74.69369047619047,40.34928571428572,0.467054567066945,1.6342713703416152
420548927,420549721,109.99299999999997,0.443,0.145,-74.68700757575756,40.34988636363635,0.5088423303631873,0.2911222814797035
420549143,420549142,0.086,0.329,0.086,-74.67785256410257,40.34939102564101,0.4888585825201421,1.6535934221152615
420548926,420548927,0.125,0.188,0.125,-74.69155701754386,40.35054824561403,0.4604969481513042,1.5223087086445353
420549344,420548267,0.02,0.117,0.02,-74.68458333333334,40.34958333333332,0.4782231252266162,1.682820921736886
420548928,420548068,0.079,0.326,0.079,-74.67694444444446,40.35062500000001,0.4700594794123041,1.64276631427088
420547875,420548267,8.706999999999999,0.329,0.138,-74.684623015873,40.3530753968254,0.4748537810338236,0.582645933342602
420549142,420547875,0.382,0.117,0.007,-74.68208333333332,40.35125,0.4745263925563658,1.1842451114508976
420548716,420548927,109.72299999999996,0.093,0.014,-74.68875,40.352500000000006,0.5083199150031621,0.2885219944537104
420548267,420548716,8.812999999999999,0.35,0.086,-74.68682692307691,40.35317307692308,0.4745611582911222,0.5792879369478194
420548925,420547441,0.046,0.117,0.046,-74.6967261904762,40.35113095238096,0.4586538920617827,1.694208835296929
420548489,420547875,8.187,0.117,0.014,-74.6825,40.35249999999998,0.4868071154595594,0.7248332794547251
420546628,420548716,100.89599999999996,0.696,0.249,-74.69008771929825,40.35594298245614,0.5052741755501946,0.2860443429369393
420548268,420548489,8.14,0.188,0.046,-74.68041666666667,40.3532738095238,0.4847797035493707,0.7296779849681586
420548266,420547441,99.37199999999996,0.188,0.033,-74.69825,40.35308333333332,0.5097159893703194,0.2602827467003825
420548069,420548068,0.6759999999999999,0.188,0.059,-74.67662037037037,40.35449074074075,0.4759500976019,1.1620052585657374
420548067,420548489,0.033,0.093,0.033,-74.68275,40.35458333333333,0.4721198815928651,1.686150106176975
420547873,420548266,99.30599999999995,0.492,0.21,-74.70046875000004,40.35317708333334,0.5071264932344964,0.2546965020390582
420548068,420548268,0.834,0.35,0.079,-74.67840277777779,40.35347222222222,0.4879471003008822,1.174374154268094
420547441,420547034,99.71299999999997,0.722,0.295,-74.69497222222218,40.35504629629628,0.5100657058554381,0.2602115033843748
420547874,420548266,0.033,0.093,0.033,-74.69791666666666,40.35541666666667,0.4606289594945861,1.7023430537647266
420547442,420548268,7.260000000000001,0.395,0.171,-74.68189102564104,40.3561858974359,0.4922937780989239,0.7563460191725431
420549139,420548922,0.171,0.446,0.171,-74.73657051282049,40.34948717948716,0.4372914653808573,1.3917330463600035
420549340,420549136,0.118,0.234,0.118,-74.75087962962964,40.349259259259256,0.4368885958233728,1.5378734359389852
420548922,420549138,0.8939999999999999,0.117,0.033,-74.74058333333333,40.35091666666666,0.4602092892062657,1.1443265486045884
420549136,420549137,8.036999999999999,0.117,0.014,-74.74916666666668,40.35041666666666,0.4571062351473235,0.7075651808648614
420548265,420549137,0.145,0.397,0.145,-74.74371212121211,40.35246212121212,0.4428008813092613,1.4355663575981732
420549140,420548712,0.092,0.234,0.092,-74.73255952380956,40.34982142857143,0.4374840150300789,1.6240304867313626
420548485,420549136,7.904999999999999,0.278,0.066,-74.74833333333332,40.35241666666666,0.4599550693916765,0.6978040048211329
420548063,420548922,0.69,0.513,0.164,-74.7386833333333,40.35334999999998,0.4483457544896686,1.1481612766420226
420548713,420548712,0.112,0.213,0.112,-74.73213235294118,40.35198529411765,0.4430759769117095,1.6088411723791909
420548712,420548063,0.244,0.234,0.04,-74.73555555555554,40.35236111111112,0.4437830326544408,1.373262151027443
420547870,420548485,6.677,0.326,0.066,-74.7495,40.355583333333335,0.4743053250124387,0.8263242634388669
420547029,420548485,1.162,1.028,0.505,-74.74318722943723,40.35707251082251,0.4722966767331025,1.1604401023886226
420547030,420548063,0.282,0.443,0.282,-74.7345833333333,40.35615310077519,0.4458055200394426,1.261729980967476
420547648,420547031,1.079,0.093,0.02,-74.72708333333333,40.35680555555555,0.4678513917457281,1.1701173962598204
420545989,420547870,0.289,0.744,0.289,-74.74676136363635,40.36034090909091,0.4487288922446431,1.2030288793323138
420546625,420547648,0.204,0.421,0.204,-74.73090053763441,40.3586693548387,0.4441509279641001,1.396966569087529
420545827,420547029,0.243,0.792,0.243,-74.73534909909907,40.36138513513513,0.4461396755037181,1.3940088274837383
420545990,420547029,0.414,0.535,0.171,-74.73990384615385,40.36173076923076,0.4477798804772527,1.1766907388859091
420544966,420546220,0.243,0.421,0.243,-74.73066441441442,40.36449324324324,0.4457840640500872,1.41439777064365
420545826,420545990,0.046,0.117,0.046,-74.74017857142857,40.3642261904762,0.4469809313601959,1.6830518001494894
420544965,420545990,0.197,0.513,0.197,-74.73538888888888,40.36569444444445,0.4443812209620926,1.3976916298322497
420544365,420545605,0.6960000000000001,1.008,0.466,-74.74433685446009,40.36736502347416,0.4564112873971763,1.166212835420524
420544537,420544365,0.105,0.329,0.105,-74.73713541666667,40.36770833333334,0.4513114958756948,1.6272161269870944
420544169,420544365,0.125,0.443,0.125,-74.73910087719297,40.36927631578948,0.4524587978182206,1.5221904475345345
420548718,420548069,0.413,0.934,0.413,-74.67093253968255,40.35192460317461,0.4859772250007752,1.189447566644429
420548717,420548069,0.204,0.443,0.204,-74.67358870967745,40.34942204301076,0.4881634017147187,1.4237854433935415
420547651,420547036,0.459,1.093,0.459,-74.66489285714286,40.353023809523805,0.4835902006312159,1.179615832686963
420547443,420547036,0.158,0.513,0.158,-74.66999999999999,40.35510416666666,0.4815067028324608,1.4422252839788654
420545996,420545385,0.354,0.863,0.354,-74.65626543209876,40.35930555555556,0.4833435931018136,1.2108499922922855
420547036,420546630,0.781,0.35,0.164,-74.66488333333335,40.35788333333336,0.4932347111984364,1.1793454211417385
420546630,420546629,3.0780000000000003,0.658,0.21,-74.67143229166668,40.359296875,0.4777132841579648,0.9855923474296348
420546631,420546222,0.105,0.326,0.105,-74.66161458333335,40.35927083333334,0.4757264692705051,1.6230131054419024
420546632,420545995,0.079,0.304,0.079,-74.65875,40.35999999999999,0.4759003888591262,1.6496149793743924
420546221,420546629,0.7549999999999999,0.234,0.033,-74.67358333333331,40.36175,0.479723999365807,1.1861337795709097
420545994,420546630,2.087,0.562,0.236,-74.66599537037037,40.36182870370371,0.4972021134902718,1.1461178352319576
420545607,420546629,2.8420000000000005,0.395,0.105,-74.67619791666664,40.36291666666667,0.4771912411876015,0.9889939702460112
420544968,420546221,0.164,0.142,0.164,-74.66931666666667,40.36405,0.464017512420829,1.435427556231871
420545995,420546222,0.965,0.142,0.046,-74.66136904761905,40.36184523809523,0.49485079993092,1.1733178577683931
420546222,420545994,1.09,0.117,0.02,-74.66236111111111,40.36208333333333,0.5023230553906346,1.1823847338868934
420545385,420545995,0.8400000000000001,0.421,0.158,-74.65927083333334,40.36381944444444,0.4900059733708811,1.1706101384822816
420545384,420546221,0.5579999999999999,0.489,0.118,-74.67287037037036,40.36439814814813,0.4685706235857488,1.1841307928391571
420544969,420545994,0.761,0.535,0.19,-74.66386494252872,40.36584770114943,0.4878688237229637,1.1784651597144165
420543777,420545385,0.328,0.861,0.328,-74.65808333333332,40.36835000000001,0.4655985628560549,1.1928116691269144
420544742,420545384,0.092,0.302,0.092,-74.67244047619046,40.36749999999999,0.4535161052585119,1.638635636475486
420543351,420545384,0.348,1.164,0.348,-74.67049528301885,40.37084119496856,0.4548532559388345,1.1816405101095646
420544171,420545165,0.118,0.35,0.118,-74.67356481481481,40.36944444444445,0.4531010009001647,1.5218105629870395
420543776,420544969,0.138,0.304,0.138,-74.66636904761904,40.37005952380954,0.4548035835658857,1.5062666078314058
420543562,420544969,0.433,0.443,0.151,-74.6628804347826,40.36994565217391,0.4566697449255957,1.1683430072694048
420548711,420548264,0.236,0.513,0.236,-74.76180555555557,40.34983796296296,0.4368704498129522,1.454157661424399
420548483,420548264,0.04,0.188,0.04,-74.76416666666665,40.35249999999999,0.4409387528705987,1.7369941568092664
420548484,420548062,0.125,0.234,0.125,-74.7524342105263,40.35160087719299,0.4402946084131987,1.5372719678110371
420548264,420546826,0.3619999999999999,0.21,0.086,-74.76314393939393,40.35261363636364,0.4429412687980548,1.1764321470889982
420548061,420547440,0.118,0.326,0.118,-74.75819444444447,40.35254629629632,0.4402288904722491,1.5404804485537773
420547869,420548062,6.177,0.4,0.177,-74.75365740740739,40.35408950617283,0.4706282795152207,0.8121641025683001
420548062,420547870,6.321999999999999,0.117,0.02,-74.75069444444445,40.35458333333333,0.4736263631522027,0.8086273838909106
420548060,420547647,0.164,0.304,0.164,-74.76591666666668,40.35358333333333,0.4425192434111413,1.4625666564477091
420547440,420547869,4.226,0.259,0.125,-74.75668859649122,40.35493421052632,0.4656067333720939,0.9247002772041062
420547647,420546826,3.398,0.188,0.04,-74.76277777777779,40.356388888888894,0.4602165431568848,0.9737976137231056
420546826,420547440,3.983,0.63,0.223,-74.75936274509804,40.35767156862746,0.4749882461076341,0.9161866110171673
420546419,420547869,1.774,0.744,0.263,-74.75389583333332,40.3593125,0.4788472151584925,1.122837210768339
420547028,420547647,3.194,0.35,0.099,-74.76308333333334,40.35836111111112,0.4683292559762607,0.9837864687346416
420546825,420547028,2.372,0.259,0.125,-74.76633771929825,40.35809210526316,0.4605734793847631,1.0673353472136091
420545822,420547028,0.7230000000000001,0.652,0.21,-74.76057291666665,40.36174479166665,0.4560541366830699,1.1568130393553762
420546624,420546825,0.204,0.446,0.204,-74.77033602150536,40.35952956989247,0.4412096837901957,1.405950156923006
420546418,420546825,2.043,0.234,0.059,-74.76578703703703,40.36115740740741,0.4712046944485971,1.1357602631515142
420546420,420546419,0.112,0.304,0.112,-74.74987745098038,40.361102941176455,0.4445430022455436,1.6017045221902122
420545988,420546418,1.846,0.21,0.046,-74.76684523809526,40.3630357142857,0.4805303466720286,1.130474513884669
420545824,420546419,1.399,0.302,0.079,-74.75229166666666,40.36305555555556,0.4804078164855451,1.159729478117094
420545604,420545988,1.5699999999999998,0.234,0.053,-74.76552083333333,40.364375,0.4802657161486987,1.147997533542654
420545823,420545822,0.092,0.234,0.092,-74.75744047619048,40.36398809523809,0.4486369456289288,1.6402467803639742
420545605,420545824,0.8610000000000001,0.304,0.145,-74.75312500000003,40.36541666666664,0.4637746251331653,1.1522552476603187
420544964,420545822,0.421,0.419,0.099,-74.75963888888889,40.36602777777779,0.4507763578605908,1.1677697349181182
420543774,420545824,0.459,0.604,0.459,-74.75185714285712,40.36851190476189,0.4522609561169882,1.1676326876324663
420545825,420545605,0.02,0.117,0.02,-74.74847222222223,40.36402777777777,0.4455462118457658,1.6723014024399083
420544739,420545604,1.222,0.443,0.112,-74.76551470588237,40.367132352941184,0.4839371139551255,1.1819840681512144
420544168,420544964,0.138,0.142,0.138,-74.75581349206348,40.36847222222223,0.4468151915737298,1.498494920018948
420543773,420544964,0.184,0.511,0.184,-74.75720238095238,40.37092261904763,0.4465656554085718,1.397429229330908
420544740,420544739,0.466,0.117,0.007,-74.76541666666667,40.36875,0.4532020203613365,1.1602265108883545
420544167,420544739,0.6439999999999999,0.326,0.086,-74.76714743589744,40.37003205128205,0.4562635793479013,1.1599679334931805
420543348,420544740,0.321,0.609,0.321,-74.76111394557823,40.3715731292517,0.4514018610678895,1.2004562388347058
420543152,420544740,0.138,0.302,0.138,-74.76430555555555,40.37271825396825,0.4495704439558134,1.494066885619193
420542741,420544167,0.21,0.371,0.21,-74.767578125,40.374375,0.4468998629380625,1.3994095658993553
420548064,420548065,94.14199999999995,0.188,0.112,-74.71629901960785,40.35208333333333,0.5036570882271111,0.2553351301003483
420547031,420548064,1.67,1.104,0.479,-74.72441210045662,40.3551997716895,0.4773984357195194,1.131061145224029
420547871,420547649,95.82499999999996,0.188,0.046,-74.70863095238094,40.35482142857144,0.5034147682295202,0.255406486689638
420547872,420547873,98.87299999999996,0.117,0.033,-74.70358333333334,40.35525,0.5090997557926731,0.2555959840411596
420547235,420547871,0.125,0.35,0.125,-74.71142543859649,40.3570394736842,0.4483726707307937,1.5295454875374943
420547234,420548065,0.829,0.467,0.132,-74.71652777777778,40.35717592592592,0.4642701211373072,1.1926873576389228
420547649,420547650,95.99599999999997,0.329,0.105,-74.70630208333334,40.35552083333333,0.5093510359720388,0.2571443419622783
420547650,420547872,98.73499999999996,0.117,0.02,-74.70375,40.35625000000001,0.5087210783420962,0.2573436815579029
420547033,420547872,0.105,0.234,0.105,-74.70078125,40.35796875000001,0.4553210410074643,1.629736398213684
420547236,420547649,0.066,0.326,0.066,-74.70891666666668,40.35775,0.4479237774283003,1.7034403496561124
420546827,420547031,0.112,0.606,0.112,-74.72438725490196,40.35825980392156,0.4460821913607083,1.6327488104436187
420546627,420547650,1.116,0.583,0.19,-74.70636494252874,40.36038793103449,0.4729304582884731,1.2161612151833434
420546421,420547648,0.855,0.628,0.145,-74.72704545454543,40.35946969696969,0.4586888256314715,1.177116955986421
420545382,420547650,1.6030000000000002,1.164,0.426,-74.70167307692309,40.36216025641026,0.4788028509848763,1.1968340407955624
420547032,420547234,0.493,0.093,0.014,-74.71666666666667,40.35916666666666,0.4445771940465194,1.192552942982437
420545828,420547234,0.204,0.304,0.204,-74.71407258064518,40.36138440860215,0.4464552003863623,1.4209681650258572
420545991,420547032,0.184,0.304,0.184,-74.72026785714286,40.36089285714286,0.4457007785491023,1.423073906798464
420545381,420547032,0.295,0.604,0.295,-74.71810185185184,40.363638888888886,0.4469838383056711,1.2415520735513788
420546626,420546627,0.079,0.284,0.079,-74.71076388888892,40.36034722222224,0.4454933370292125,1.661766805622558
420545160,420546627,0.847,0.443,0.204,-74.7085080645161,40.36358870967739,0.4583222363325924,1.199159607558557
420545606,420546421,0.171,0.234,0.171,-74.72407051282052,40.36294871794873,0.4458951606408198,1.4271936446537146
420546220,420546421,0.539,0.117,0.027,-74.72833333333332,40.36229166666666,0.4436870658000604,1.189393562481435
420544538,420546220,0.269,0.696,0.269,-74.72673780487804,40.36663617886178,0.4444985699656788,1.411974794978328
420544367,420545160,0.328,0.795,0.328,-74.71348333333333,40.36733333333333,0.4502250747798326,1.2252279918487456
420543977,420545160,0.315,0.672,0.315,-74.70930555555555,40.36899305555556,0.4419601863929431,1.2304115589732532
